human_symbol	mouse_symbol
CHD3	Chd5
CHD4	Chd4
CHD4	Chd3
CHD4	Chd5
CHD5	Chd5
CHD5	Chd4
CHD5	Chd3
CHD6	Chd6
CHD6	Chd8
CHD6	Chd9
CHD6	Chd7
CHD7	Chd7
CHD7	Chd8
CHD7	Chd6
CHD7	Chd9
CHD8	Chd8
CHD8	Chd6
CHD8	Chd9
CHD8	Chd7
CHD9	Chd9
CHD9	Chd8
CHD9	Chd6
CHD9	Chd7
CHDH	Chdh
CHEK1	Chek1
CHEK2	Chek2
CHERP	Cherp
CHFR	Chfr
CHGA	Chga
CHGB	Chgb
CHI3L1	Chil1
CHIA	Chia1
CHIA	Chil4
CHIA	Chil3
CHIA	Chil5
CHIA	Chil6
CHIC1	Chic1
CHIC1	Chic2
CHIC2	Chic2
CHIC2	Chic1
CHID1	Chid1
CHIT1	Chit1
CHKA	Chka
CHKB	Chkb
CHKB	Gm44502
CHL1	Chl1
CHL1	Nrcam
CHL1	Nfasc
CHL1	L1cam
CHM	Chm
CHM	Chml
CHML	Chml
CHML	Chm
CHMP1A	Chmp1a
CHMP1B	Chmp1b
CHMP1B	2610002M06Rik
CHMP1B	Chmp1a
CHMP1B2P	2610002M06Rik
CHMP2A	Chmp2a
CHMP2B	Chmp2b
CHMP3	Chmp3
CHMP4B	Chmp4b
CHMP4B	Chmp4c
CHMP4BP1	Chmp4b
CHMP4C	Chmp4c
CHMP4C	Chmp4b
CHMP5	Chmp5
CHMP6	Chmp6
CHMP7	Chmp7
CHN1	Chn1
CHN1	Chn2
CHN2	Chn2
CHN2	Chn1
CHODL	Chodl
CHORDC1	Chordc1
CHP1	Chp1
CHP2	Chp2
CHPF	Chpf
CHPF2	Chpf2
CHPT1	Chpt1
CHPT1	Cept1
CHRAC1	Chrac1
CHRD	Chrd
CHRDL1	Chrdl1
CHRDL2	Chrdl2
CHRFAM7A	Chrna7
CHRM1	Chrm1
CHRM2	Chrm2
CHRM3	Chrm3
CHRM4	Chrm4
CHRM5	Chrm5
CHRNA1	Chrna1
CHRNA10	Chrna10
CHRNA2	Chrna2
CHRNA2	Chrna4
CHRNA3	Chrna3
CHRNA3	Chrna6
CHRNA4	Chrna4
CHRNA4	Chrna2
CHRNA5	Chrna5
CHRNA6	Chrna6
CHRNA6	Chrna3
CHRNA7	Chrna7
CHRNA9	Chrna9
CHRNB1	Chrnb1
CHRNB2	Chrnb2
CHRNB3	Chrnb3
CHRNB4	Chrnb4
CHRND	Chrnd
CHRNE	Chrne
CHRNG	Chrng
CHST1	Chst1
CHST10	Chst10
CHST11	Chst11
CHST12	Chst12
CHST13	Chst13
CHST14	Chst14
CHST15	Chst15
CHST2	Chst2
CHST3	Chst3
CHST4	Chst4
CHST6	Chst5
CHST7	Chst7
CHST8	Chst8
CHST9	Chst9
CHSY1	Chsy1
CHSY3	Chsy3
CHTF18	Chtf18
CHTF8	Chtf8
CHTOP	Chtop
CHUK	Chuk
CHUK	Ikbkb
CHURC1	Churc1
CHURC1-FNTB	Fntb
CIAO1	Ciao1
CIAO2A	Ciao2a
CIAO2B	Ciao2b
CIAO3	Ciao3
CIAO3	Narf
CIAPIN1	Ciapin1
CIART	Ciart
CIB1	Cib1
CIB2	Cib2
CIB3	Cib3
CIB4	Cib4
CIBAR1	Cibar1
CIBAR2	Cibar2
CIC	Cic
CIDEA	Cidea
CIDEA	Cidec
CIDEB	Cideb
CIDEB	Fpr2
CIDEB	Ltb4r2
CIDEC	Cidec
CIDEC	Cidea
CIITA	Ciita
CILK1	Cilk1
CILK1	Mak
CILP	Cilp
CILP	Cilp2
CILP2	Cilp2
CILP2	Cilp
CINP	Cinp
CIP2A	Cip2a
CIPC	Cipc
CIR1	Cir1
CIRBP	Cirbp
CISD1	Cisd1
CISD2	Cisd2
CISD3	Cisd3
CISD3	Cisd3b
CISH	Cish
CIT	Cit
CIT	Fhad1
CITED1	Cited1
CITED2	Cited2
CITED4	Cited4
CIZ1	Ciz1
CKAP2	Ckap2
CKAP2L	Ckap2l
CKAP4	Ckap4
CKAP5	Ckap5
CKB	Ckb
CKB	Ckm
CKLF	Cklf
CKLF-CMTM1	Cmtm1
CKLF-CMTM1	Cklf
CKLF-CMTM1	Gm45711
CKM	Ckm
CKM	Ckb
CKMT1A	Ckmt1
CKMT1A	Ckmt2
CKMT1B	Ckmt1
CKMT1B	Ckmt2
CKMT2	Ckmt2
CKMT2	Ckmt1
CKS1B	Cks1b
CKS1B	Cks1brt
CKS2	Cks2
CLASP1	Clasp1
CLASP1	Clasp2
CLASP2	Clasp2
CLASP2	Clasp1
CLASRP	Clasrp
CLBA1	Clba1
CLC	-
CLCA1	Clca1
CLCA1	Clca3a1
CLCA1	Clca3a2
CLCA1	Clca4a
CLCA1	Clca2
CLCA1	Clca4b
CLCA1	Clca3b
CLCA1	Clca4c-ps
CLCA2	Clca2
CLCA2	Clca3a1
CLCA2	Clca1
CLCA2	Clca3a2
CLCA2	Clca4a
CLCA2	Clca4b
CLCA2	Clca3b
CLCA2	Clca4c-ps
CLCA3P	Clca4c-ps
CLCA3P	Clca3a1
CLCA3P	Clca1
CLCA3P	Clca3a2
CLCA3P	Clca4a
CLCA3P	Clca2
CLCA3P	Clca4b
CLCA3P	Clca3b
CLCA4	Clca4b
CLCA4	Clca4a
CLCA4	Clca3a1
CLCA4	Clca1
CLCA4	Clca3a2
CLCA4	Clca2
CLCA4	Clca3b
CLCA4	Clca4c-ps
CLCC1	Clcc1
CLCF1	Clcf1
CLCN1	Clcn1
CLCN1	Clcn2
CLCN2	Clcn2
CLCN2	Clcn1
CLCN3	Clcn3
CLCN3	Clcn4
CLCN3	Clcn5
CLCN4	Clcn4
CLCN4	Clcn3
CLCN4	Clcn5
CLCN5	Clcn5
CLCN5	Clcn3
CLCN5	Clcn4
CLCN6	Clcn6
CLCN7	Clcn7
CLCNKA	Clcnkb
CLCNKA	Clcnka
CLCNKB	Clcnka
CLCNKB	Clcnkb
CLDN1	Cldn1
CLDN10	Cldn10
CLDN11	Cldn11
CLDN12	Cldn12
CLDN14	Cldn14
CLDN15	Cldn15
CLDN16	Cldn16
CLDN17	Cldn17
CLDN17	Cldn8
CLDN17	Cldn13
CLDN18	Cldn18
CLDN19	Cldn19
CLDN2	Cldn2
CLDN20	Cldn20
CLDN22	Cldn22
CLDN22	Cldn24
CLDN23	Cldn23
CLDN24	Cldn24
CLDN24	Cldn22
CLDN25	Cldn25
CLDN3	Cldn3
CLDN3	Cldn4
CLDN34	Cldn34c4
CLDN34	Cldn34a
CLDN34	Cldn34c1
CLDN34	Cldn34b2
CLDN34	Cldn34d
CLDN34	Cldn34b4
CLDN34	Cldn34c2
CLDN34	Cldn34b1
CLDN34	Cldn34b3
CLDN34	Cldn34c3
CLDN34	Cldn34-ps
CLDN34	Gm5945
CLDN34	Gm2411
CLDN34	-
CLDN4	Cldn4
CLDN4	Cldn13
CLDN4	Cldn3
CLDN5	Cldn5
CLDN6	Cldn6
CLDN7	Cldn7
CLDN8	Cldn8
CLDN8	Cldn13
CLDN8	Cldn17
CLDN9	Cldn9
CLDND1	Cldnd1
CLDND2	Cldnd2
CLEC10A	Mgl2
CLEC10A	Clec10a
CLEC10A	Asgr1
CLEC10A	Asgr2
CLEC11A	Clec11a
CLEC12A	Clec12a
CLEC12A	Clec2m
CLEC12B	Clec12b
CLEC12B	Clec2m
CLEC14A	Clec14a
CLEC16A	Clec16a
CLEC18A	Clec18a
CLEC18B	Clec18a
CLEC18C	Clec18a
CLEC1A	Clec1a
CLEC1A	Clec2m
CLEC1B	Clec1b
CLEC1B	Clec2m
CLEC2A	Clec2g
CLEC2A	Clec2d
CLEC2A	Clec2f
CLEC2A	Clec2i
CLEC2A	Clec2h
CLEC2B	Clec2h
CLEC2B	Clec2e
CLEC2D	Clec2g
CLEC2D	Clec2h
CLEC2D	Clec2d
CLEC2D	Clec2i
CLEC2D	Clec2e
CLEC2D	Clec2f
CLEC2L	Clec2l
CLEC3A	Clec3a
CLEC3B	Clec3b
CLEC4A	Clec4a3
CLEC4A	Clec4a1
CLEC4A	Clec4a2
CLEC4A	Clec4a4
CLEC4A	Clec4b1
CLEC4A	Clec4b2
CLEC4A	Clec4d
CLEC4A	Clec4n
CLEC4C	Clec4b1
CLEC4C	Clec4b2
CLEC4C	Clec4a2
CLEC4C	Clec4a3
CLEC4C	Clec4a4
CLEC4C	Clec4a1
CLEC4C	Clec4d
CLEC4C	Clec4n
CLEC4D	Clec4d
CLEC4D	Clec4a2
CLEC4D	Clec4n
CLEC4D	Clec4b1
CLEC4D	Clec4a3
CLEC4D	Clec4a1
CLEC4D	Clec4b2
CLEC4D	Clec4a4
CLEC4E	Clec4e
CLEC4F	Clec4f
CLEC4F	Ccdc18
CLEC4G	Clec4g
CLEC4M	Cd209b
CLEC4M	Cd209a
CLEC4M	Cd209d
CLEC4M	Cd209c
CLEC4M	Cd209e
CLEC4M	Cd209f
CLEC4M	Cd209g
CLEC5A	Clec5a
CLEC6A	Clec4n
CLEC6A	Clec4b2
CLEC6A	Clec4d
CLEC6A	Clec4a2
CLEC6A	Clec4b1
CLEC6A	Clec4a3
CLEC6A	Clec4a1
CLEC6A	Clec4a4
CLEC7A	Clec7a
CLEC7A	Klrh1
CLEC7A	Clec2m
CLEC9A	Clec9a
CLEC9A	Clec2m
CLGN	Clgn
CLGN	Canx
CLHC1	Clhc1
CLIC1	Clic1
CLIC3	Clic3
CLIC4	Clic4
CLIC4	Clic6
CLIC5	Clic5
CLIC6	Clic6
CLIC6	Clic4
CLINT1	Clint1
CLIP1	Clip1
CLIP1	Clip2
CLIP1	Rrbp1
CLIP2	Clip2
CLIP2	Clip1
CLIP3	Clip3
CLIP4	Clip4
CLK1	Clk1
CLK1	Clk4
CLK2	Clk2
CLK3	Clk3
CLK4	Clk4
CLK4	Clk1
CLMN	Clmn
CLMN	Syne1
CLMP	Clmp
CLN3	Cln3
CLN3	Cln3
CLN3	Cln3
CLN5	Cln5
CLN6	Cln6
CLN8	Cln8
CLNK	Clnk
CLNS1A	Clns1a
CLOCK	Clock
CLOCK	Npas2
CLP1	Clp1
CLPB	Clpb
CLPP	Clpp
CLPS	Clps
CLPSL1	Clps
CLPSL2	Clpsl2
CLPTM1	Clptm1
CLPTM1	Clptm1l
CLPTM1L	Clptm1l
CLPTM1L	Clptm1
CLPX	Clpx
CLRN1	Clrn1
CLRN2	Clrn2
CLRN3	Clrn3
CLSPN	Clspn
CLSTN1	Clstn1
CLSTN1	Clstn2
CLSTN1	Clstn3
CLSTN2	Clstn2
CLSTN2	Clstn1
CLSTN2	Clstn3
CLSTN3	Clstn3
CLSTN3	Clstn1
CLSTN3	Clstn2
CLTA	Clta
CLTA	Cltb
CLTB	Cltb
CLTB	Clta
CLTC	Cltc
CLTCL1	Cltc
CLTRN	Cltrn
CLU	Clu
CLUAP1	Cluap1
CLUAP1	Gm20695
CLUH	Cluh
CLVS1	Clvs1
CLVS1	Clvs2
CLVS2	Clvs2
CLVS2	Clvs1
CLYBL	Clybl
CMA1	Cma1
CMA1	Mcpt9
CMA1	Cma2
CMA1	Mcpt1
CMA1	Mcpt4
CMAHP	Cmah
CMAS	Cmas
CMBL	Cmbl
CMC1	Cmc1
CMC2	Cmc2
CMC4	Cmc4
CMC4	Mtcp1
CMIP	Cmip
CMKLR1	Cmklr1
CMPK1	Cmpk1
CMPK2	Cmpk2
CMSS1	Cmss1
CMTM1	Cmtm1
CMTM1	Gm45711
CMTM2	Cmtm2b
CMTM2	Cmtm2a
CMTM3	Cmtm3
CMTM4	Cmtm4
CMTM5	Cmtm5
CMTM6	Cmtm6
CMTM7	Cmtm7
CMTM8	Cmtm8
CMTR1	Cmtr1
CMTR2	Cmtr2
CMYA5	Cmya5
CNBD1	Cnbd1
CNBD2	Cnbd2
CNBP	Cnbp
CNBP	Zcchc13
CNDP1	Cndp1
CNDP1	Cndp2
CNDP2	Cndp2
CNDP2	Cndp1
CNEP1R1	Cnep1r1
CNFN	Cnfn
CNGA1	Cnga1
CNGA1	Cnga2
CNGA1	Cnga3
CNGA1	Cnga4
CNGA2	Cnga2
CNGA2	Cnga3
CNGA2	Cnga4
CNGA2	Cnga1
CNGA3	Cnga3
CNGA3	Cnga2
CNGA3	Cnga4
CNGA3	Cnga1
CNGA4	Cnga4
CNGA4	Cnga2
CNGA4	Cnga3
CNGA4	Cnga1
CNGB1	Cngb1
CNGB1	Cngb3
CNGB3	Cngb3
CNGB3	Cngb1
CNIH1	Cnih1
CNIH2	Cnih2
CNIH2	Cnih3
CNIH3	Cnih3
CNIH3	Cnih2
CNIH4	Cnih4
CNKSR1	Cnksr1
CNKSR2	Cnksr2
CNKSR3	Cnksr3
CNKSR3	Ipcef1
CNMD	Cnmd
CNN1	Cnn1
CNN1	Cnn3
CNN2	Cnn2
CNN3	Cnn3
CNN3	Cnn1
CNNM1	Cnnm1
CNNM1	Cnnm2
CNNM1	Cnnm4
CNNM2	Cnnm2
CNNM2	Cnnm1
CNNM2	Cnnm4
CNNM3	Cnnm3
CNNM4	Cnnm4
CNNM4	Cnnm1
CNNM4	Cnnm2
CNOT1	Cnot1
CNOT10	Cnot10
CNOT11	Cnot11
CNOT2	Cnot2
CNOT3	Cnot3
CNOT4	Cnot4
CNOT6	Cnot6
CNOT6	Cnot6l
CNOT6	Pde12
CNOT6L	Cnot6l
CNOT6L	Cnot6
CNOT7	Cnot7
CNOT8	Cnot8
CNOT9	Cnot9
CNP	Cnp
CNPPD1	Cnppd1
CNPY1	Cnpy1
CNPY2	Cnpy2
CNPY3	Cnpy3
CNPY4	Cnpy4
CNR1	Cnr1
CNR2	Cnr2
CNRIP1	Cnrip1
CNST	Cnst
CNTD1	Cntd1
CNTF	Cntf
CNTFR	Cntfr
CNTLN	Cntln
CNTLN	Ccdc110
CNTN1	Cntn1
CNTN1	Cntn2
CNTN1	Cntn4
CNTN1	Cntn6
CNTN1	Cntn5
CNTN1	Cntn3
CNTN2	Cntn2
CNTN2	Cntn1
CNTN2	Cntn4
CNTN2	Cntn6
CNTN2	Cntn5
CNTN2	Cntn3
CNTN3	Cntn3
CNTN3	Cntn4
CNTN3	Cntn6
CNTN3	Cntn5
CNTN3	Cntn2
CNTN3	Cntn1
CNTN4	Cntn4
CNTN4	Cntn5
CNTN4	Cntn6
CNTN4	Cntn3
CNTN4	Cntn2
CNTN4	Cntn1
CNTN5	Cntn5
CNTN5	Cntn4
CNTN5	Cntn6
CNTN5	Cntn3
CNTN5	Cntn2
CNTN5	Cntn1
CNTN6	Cntn6
CNTN6	Cntn4
CNTN6	Cntn5
CNTN6	Cntn3
CNTN6	Cntn2
CNTN6	Cntn1
CNTNAP1	Cntnap1
CNTNAP1	Cntnap2
CNTNAP1	Cntnap4
CNTNAP1	Cntnap3
CNTNAP1	Cntnap5a
CNTNAP1	Cntnap5c
CNTNAP1	Cntnap5b
CNTNAP2	Cntnap2
CNTNAP2	Cntnap1
CNTNAP2	Cntnap4
CNTNAP2	Cntnap3
CNTNAP2	Cntnap5a
CNTNAP2	Cntnap5c
CNTNAP2	Cntnap5b
CNTNAP3	Cntnap3
CNTNAP3	Cntnap5c
CNTNAP3	Cntnap5b
CNTNAP3	Cntnap4
CNTNAP3	Cntnap5a
CNTNAP3	Cntnap1
CNTNAP3	Cntnap2
CNTNAP3B	Cntnap3
CNTNAP3B	Cntnap5c
CNTNAP3B	Cntnap5b
CNTNAP3B	Cntnap4
CNTNAP3B	Cntnap5a
CNTNAP3B	Cntnap1
CNTNAP3B	Cntnap2
CNTNAP3C	Cntnap3
CNTNAP4	Cntnap4
CNTNAP4	Cntnap5c
CNTNAP4	Cntnap5b
CNTNAP4	Cntnap3
CNTNAP4	Cntnap5a
CNTNAP4	Cntnap1
CNTNAP4	Cntnap2
CNTNAP5	Cntnap5a
CNTNAP5	Cntnap5c
CNTNAP5	Cntnap5b
CNTNAP5	Cntnap4
CNTNAP5	Cntnap3
CNTNAP5	Cntnap1
CNTNAP5	Cntnap2
CNTRL	Cntrl
CNTROB	Cntrob
CNTROB	Ccdc88c
CNTROB	Spag5
COA3	Coa3
COA4	Coa4
COA5	Coa5
COA6	Coa6
COA7	Coa7
COA8	Coa8
COASY	Coasy
COBL	Cobl
COBLL1	Cobll1
COCH	Coch
COG1	Cog1
COG2	Cog2
COG3	Cog3
COG4	Cog4
COG5	Cog5
COG6	Cog6
COG7	Cog7
COG8	Cog8
COG8	Cog8
COG8	Cog8
COIL	Coil
COL10A1	Col10a1
COL11A1	Col11a1
COL11A1	Col5a3
COL11A1	Col11a2
COL11A2	Col11a2
COL11A2	Col5a3
COL11A2	Col11a1
COL11A2	Col5a1
COL12A1	Col12a1
COL12A1	Col14a1
COL13A1	Col13a1
COL14A1	Col14a1
COL14A1	Col12a1
COL15A1	Col15a1
COL16A1	Col16a1
COL17A1	Col17a1
COL18A1	Col18a1
COL19A1	Col19a1
COL1A1	Col1a1
COL1A1	Col2a1
COL1A1	Col1a2
COL1A2	Col1a2
COL1A2	Col2a1
COL1A2	Col5a2
COL1A2	Col1a1
COL20A1	Col20a1
COL22A1	Col22a1
COL23A1	Col23a1
COL24A1	Col24a1
COL24A1	Col27a1
COL25A1	Col25a1
COL25A1	Col7a1
COL26A1	Col26a1
COL27A1	Col27a1
COL27A1	Col24a1
COL28A1	Col28a1
COL2A1	Col2a1
COL2A1	Col1a1
COL2A1	Col1a2
COL3A1	Col3a1
COL3A1	Wdr33
COL4A1	Col4a1
COL4A1	Col4a3
COL4A1	Col4a6
COL4A2	Col4a2
COL4A2	Col4a6
COL4A2	Col4a1
COL4A3	Col4a3
COL4A3	Col4a1
COL4A4	Col4a4
COL4A5	Col4a5
COL4A6	Col4a6
COL4A6	Col4a1
COL4A6	Col4a2
COL5A1	Col5a1
COL5A1	Col5a3
COL5A1	Col11a1
COL5A1	Col11a2
COL5A2	Col5a2
COL5A2	Col2a1
COL5A2	Col1a1
COL5A2	Col1a2
COL5A3	Col5a3
COL5A3	Col11a1
COL5A3	Col11a2
COL6A1	Col6a1
COL6A1	Col6a2
COL6A2	Col6a2
COL6A2	Col6a1
COL6A3	Col6a3
COL6A3	Col6a4
COL6A3	Col6a6
COL6A3	Col6a5
COL6A5	Col6a5
COL6A5	Col6a4
COL6A5	Col6a6
COL6A5	Col6a3
COL6A6	Col6a6
COL6A6	Col6a4
COL6A6	Col6a5
COL6A6	Col6a3
COL7A1	Col7a1
COL8A1	Col8a1
COL8A2	Col8a2
COL9A1	Col9a1
COL9A2	Col9a2
COL9A3	Col9a3
COLCA2	Colca2
COLEC10	Colec10
COLEC11	Colec11
COLEC12	Colec12
COLGALT1	Colgalt1
COLGALT2	Colgalt2
COLQ	Colq
COMMD1	Commd1
COMMD1	Commd1b
COMMD10	Commd10
COMMD2	Commd2
COMMD3	Commd3
COMMD3-BMI1	Bmi1
COMMD4	Commd4
COMMD5	Commd5
COMMD6	Commd6
COMMD7	Commd7
COMMD8	Commd8
COMMD9	Commd9
COMP	Comp
COMP	Thbs4
COMP	Thbs1
COMP	Thbs2
COMP	Thbs3
COMT	Comt
COMT	Tomt
COMTD1	Comtd1
COP1	Cop1
COPA	Copa
COPA	Copb2
COPB1	Copb1
COPB2	Copb2
COPE	Cope
COPG1	Copg1
COPG1	Copg2
COPG2	Copg2
COPG2	Copg1
COPRS	Coprs
COPS2	Cops2
COPS3	Cops3
COPS4	Cops4
COPS5	Cops5
COPS6	Cops6
COPS7A	Cops7a
COPS7B	Cops7b
COPS8	Cops8
COPS9	Cops9
COPZ1	Copz1
COPZ1	Copz2
COPZ2	Copz2
COPZ2	Copz1
COQ10A	Coq10a
COQ10B	Coq10b
COQ2	Coq2
COQ3	Coq3
COQ4	Coq4
COQ5	Coq5
COQ6	Coq6
COQ7	Coq7
COQ8A	Coq8a
COQ8B	Coq8b
COQ9	Coq9
CORIN	Corin
CORO1A	Coro1a
CORO1A	Coro1b
CORO1A	Coro1c
CORO1A	Coro6
CORO1B	Coro1b
CORO1B	Coro1a
CORO1B	Coro1c
CORO1B	Coro6
CORO1C	Coro1c
CORO1C	Coro1b
CORO1C	Coro6
CORO1C	Coro1a
CORO2A	Coro2a
CORO2A	Coro2b
CORO2B	Coro2b
CORO2B	Coro2a
CORO6	Coro6
CORO6	Coro1a
CORO6	Coro1b
CORO6	Coro1c
CORO7	Coro7
CORO7-PAM16	Coro7
CORT	Cort
COTL1	Cotl1
COX10	Cox10
COX11	Cox11
COX14	Cox14
COX15	Cox15
COX16	Cox16
COX16	Gm20498
COX17	Cox17
COX17	Gm21987
COX18	Cox18
COX19	Cox19
COX20	Cox20
COX4I1	Cox4i1
COX4I2	Cox4i2
COX5A	Cox5a
COX5B	Cox5b
COX5B	Cox5b-ps
COX6A1	Cox6a1
COX6A1P2	Cox6a1
COX6A2	Cox6a2
COX6B1	Cox6b1
COX6B2	Cox6b2
COX6B2	Cox6b1
COX6C	Cox6c
COX6C	Cox6c2
COX7A1	Cox7a1
COX7A2	Cox7a2
COX7A2L	Cox7a2l
COX7A2P2	Cox7a2
COX7B	Cox7b
COX7B	Cox7b2
COX7B2	Cox7b2
COX7B2	Cox7b
COX7C	Cox7c
COX7C	Gm20091
COX8A	Cox8a
COX8C	Cox8c
COX8C	Cox8b
CP	Cp
CP	Heph
CP	Hephl1
CPA1	Cpa1
CPA1	Cpa5
CPA2	Cpa2
CPA2	Cpa4
CPA3	Cpa3
CPA4	Cpa4
CPA4	Cpa2
CPA5	Cpa5
CPA5	Cpa1
CPA6	Cpa6
CPB1	Cpb1
CPB2	Cpb2
CPD	Cpd
CPE	Cpe
CPEB1	Cpeb1
CPEB2	Cpeb2
CPEB2	Cpeb4
CPEB3	Cpeb3
CPEB3	Cpeb4
CPEB3	Cpeb2
CPEB4	Cpeb4
CPEB4	Cpeb2
CPEB4	Cpeb3
CPED1	Cped1
CPHXL	Cphx1
CPHXL	Cphx3
CPHXL	Cphx2
CPLANE1	Cplane1
CPLANE2	Cplane2
CPLX1	Cplx1
CPLX2	Cplx2
CPLX3	Cplx3
CPLX3	Cplx4
CPLX4	Cplx4
CPLX4	Cplx3
CPM	Cpm
CPN1	Cpn1
CPN2	Cpn2
CPNE1	Cpne1
CPNE1	Cpne3
CPNE1	Cpne2
CPNE2	Cpne2
CPNE2	Cpne3
CPNE2	Cpne1
CPNE3	Cpne3
CPNE3	Cpne1
CPNE3	Cpne2
CPNE4	Cpne4
CPNE4	Cpne6
CPNE4	Cpne7
CPNE5	Cpne5
CPNE5	Cpne8
CPNE5	Cpne9
CPNE6	Cpne6
CPNE6	Cpne4
CPNE6	Cpne7
CPNE7	Cpne7
CPNE7	Cpne6
CPNE7	Cpne4
CPNE8	Cpne8
CPNE8	Cpne5
CPNE8	Cpne9
CPNE9	Cpne9
CPNE9	Cpne5
CPNE9	Cpne8
CPO	Gm13754
CPOX	Cpox
CPPED1	Cpped1
CPQ	Cpq
CPS1	Cps1
CPS1	Cad
CPSF1	Cpsf1
CPSF2	Cpsf2
CPSF3	Cpsf3
CPSF3	Ints11
CPSF4	Cpsf4
CPSF4	Cpsf4l
CPSF4L	Cpsf4l
CPSF4L	Cpsf4
CPSF6	Cpsf6
CPSF7	Cpsf7
CPT1A	Cpt1a
CPT1A	Cpt1b
CPT1A	Cpt1c
CPT1B	Cpt1b
CPT1B	Cpt1a
CPT1B	Cpt1c
CPT1C	Cpt1c
CPT1C	Cpt1a
CPT1C	Cpt1b
CPT2	Cpt2
CPTP	Cptp
CPVL	Cpvl
CPXCR1	Cpxcr1
CPXM1	Cpxm1
CPXM1	Aebp1
CPXM1	Cpxm2
CPXM2	Cpxm2
CPXM2	Aebp1
CPXM2	Cpxm1
CPZ	Cpz
CR1	Cr1l
CR1	Cr2
CR1L	Cr1l
CR1L	Cr2
CR2	Cr2
CR2	Cr1l
CRABP1	Crabp1
CRABP1	Crabp2
CRABP2	Crabp2
CRABP2	Crabp1
CRACD	Cracd
CRACDL	Cracdl
CRACR2A	Cracr2a
CRACR2B	Cracr2b
CRADD	Cradd
CRAMP1	Cramp1l
CRAT	Crat
CRAT	Chat
CRB1	Crb1
CRB1	Crb2
CRB2	Crb2
CRB2	Crb1
CRB3	Crb3
CRBN	Crbn
CRCP	Crcp
CRCT1	Crct1
CREB1	Creb1
CREB1	Atf1
CREB3	Creb3
CREB3L1	Creb3l1
CREB3L2	Creb3l2
CREB3L3	Creb3l3
CREB3L4	Creb3l4
CREB5	Creb5
CREBBP	Crebbp
CREBBP	Ep300
CREBL2	Crebl2
CREBRF	Crebrf
CREBZF	Crebzf
CREG1	Creg1
CREG2	Creg2
CRELD1	Creld1
CRELD2	Creld2
CREM	Crem
CRH	Crh
CRHBP	Crhbp
CRHR1	Crhr1
CRHR1	Crhr2
CRHR2	Crhr2
CRHR2	Crhr1
CRIM1	Crim1
CRIP1	Crip1
CRIP2	Crip2
CRIP2	Crip3
CRIP3	Crip3
CRIP3	Crip2
CRIPT	Cript
CRISP1	Crisp4
CRISP1	Crisp1
CRISP2	Crisp2
CRISP2	Crisp3
CRISP2	Crisp1
CRISP3	Crisp3
CRISP3	Crisp1
CRISP3	Crisp2
CRISPLD1	Crispld1
CRISPLD1	Crispld2
CRISPLD2	Crispld2
CRISPLD2	Crispld1
CRK	Crk
CRKL	Crkl
CRLF1	Crlf1
CRLF2	Crlf2
CRLF3	Crlf3
CRLS1	Crls1
CRMP1	Crmp1
CRMP1	Dpysl3
CRMP1	Dpysl2
CRMP1	Dpysl4
CRMP1	Dpys
CRNKL1	Crnkl1
CRNN	Crnn
CROCC	Crocc
CROCC2	Crocc2
CROT	Crot
CRP	Crp
CRP	Mptx1
CRP	Mptx2
CRP	Apcs
CRPPA	Crppa
CRTAC1	Crtac1
CRTAM	Crtam
CRTAP	Crtap
CRTAP	P3h4
CRTC1	Crtc1
CRTC2	Crtc2
CRTC3	Crtc3
CRX	Crx
CRY1	Cry1
CRY1	Cry2
CRY2	Cry2
CRY2	Cry1
CRYAA	Cryaa
CRYAA2	Cryaa
CRYAB	Cryab
CRYBA1	Cryba1
CRYBA1	Cryba4
CRYBA1	Cryba2
CRYBA2	Cryba2
CRYBA2	Cryba4
CRYBA2	Cryba1
CRYBA4	Cryba4
CRYBA4	Cryba2
CRYBA4	Cryba1
CRYBB1	Crybb1
CRYBB1	Crybb3
CRYBB1	Crybb2
CRYBB2	Crybb2
CRYBB2	Crybb3
CRYBB2	Crybb1
CRYBB3	Crybb3
CRYBB3	Crybb1
CRYBB3	Crybb2
CRYBG1	Crybg1
CRYBG2	Crybg2
CRYBG3	Crybg3
CRYGA	Cryga
CRYGA	Crygb
CRYGA	Crygc
CRYGB	Crygb
CRYGB	Cryga
CRYGB	Crygc
CRYGC	Crygc
CRYGC	Cryga
CRYGC	Crygb
CRYGD	Crygd
CRYGD	Cryge
CRYGD	Crygf
CRYGN	Crygn
CRYGS	Crygs
CRYL1	Cryl1
CRYM	Crym
CRYZ	Cryz
CRYZL1	Cryzl1
CRYZL2P	Cryzl2
CRYZL2P-SEC16B	Sec16b
CS	Cs
CS	Csl
CSAD	Csad
CSAD	Gadl1
CSDC2	Csdc2
CSDE1	Csde1
CSE1L	Cse1l
CSF1	Csf1
CSF1R	Csf1r
CSF1R	Kit
CSF2	Csf2
CSF2RA	Csf2ra
CSF2RA	Il3ra
CSF2RB	Csf2rb2
CSF2RB	Csf2rb
CSF2RB	Il4ra
CSF3	Csf3
CSF3R	Csf3r
CSGALNACT1	Csgalnact1
CSGALNACT2	Csgalnact2
CSH1	Gh
CSH2	Gh
CSHL1	Gh
CSK	Csk
CSMD1	Csmd1
CSMD1	Csmd2
CSMD1	Csmd3
CSMD2	Csmd2
CSMD2	Csmd1
CSMD2	Csmd3
CSMD3	Csmd3
